,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,EUR,1.1440000000000001,40

Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
,51380,,CHAIN 0665.050.175.075,SET,39.226,39.226,1,"{""sharedFormula"":""I773""}",1,39.226,EUR(€) ,,1794.9817600000003,0.28159696602644624,KABELSCHLEPP ,1.5385203691429155,60.35,60.35,60.35,"{""sharedFormula"":""U773""}",1.144,36.19,2498.5720759999995,2498.5720759999995,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.58 kgs
,51376,,CHAIN 0665.050.150.300,SET,37.77400000000001,37.77400000000001,1,"{""sharedFormula"":""I773""}",1,37.77400000000001,EUR(€) ,,1728.5382400000005,0.2815219432383502,KABELSCHLEPP ,1.5383597183247733,58.11,58.11,58.11,"{""sharedFormula"":""U773""}",1.144,36.19,2405.8330296,2405.8330296,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.33 kgs
,51375,,CHAIN 0665.050.150.250,SET,37.77400000000001,37.77400000000001,1,"{""sharedFormula"":""I773""}",1,37.77400000000001,EUR(€) ,,1728.5382400000005,0.2815219432383502,KABELSCHLEPP ,1.5383597183247733,58.11,58.11,58.11,"{""sharedFormula"":""U773""}",1.144,36.19,2405.8330296,2405.8330296,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.33 kgs
,51374,,CHAIN 0665.050.150.200,SET,37.77400000000001,37.77400000000001,1,"{""sharedFormula"":""I773""}",1,37.77400000000001,EUR(€) ,,1728.5382400000005,0.2815219432383502,KABELSCHLEPP ,1.5383597183247733,58.11,58.11,58.11,"{""sharedFormula"":""U773""}",1.144,36.19,2405.8330296,2405.8330296,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.33 kgs
,51373,,CHAIN 0665.050.150.140,SET,37.77400000000001,37.77400000000001,1,"{""sharedFormula"":""I773""}",1,37.77400000000001,EUR(€) ,,1728.5382400000005,0.2815219432383502,KABELSCHLEPP ,1.5383597183247733,58.11,58.11,58.11,"{""sharedFormula"":""U773""}",1.144,36.19,2405.8330296,2405.8330296,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.33 kgs
,51372,,CHAIN 0665.050.150.120,SET,37.77400000000001,37.77400000000001,1,"{""sharedFormula"":""I773""}",1,37.77400000000001,EUR(€) ,,1728.5382400000005,0.2815219432383502,KABELSCHLEPP ,1.5383597183247733,58.11,58.11,58.11,"{""sharedFormula"":""U773""}",1.144,36.19,2405.8330296,2405.8330296,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.33 kgs
,51371,,CHAIN 0665.050.150.100,SET,37.77400000000001,37.77400000000001,1,"{""sharedFormula"":""I773""}",1,37.77400000000001,EUR(€) ,,1728.5382400000005,0.2815219432383502,KABELSCHLEPP ,1.5383597183247733,58.11,58.11,58.11,"{""sharedFormula"":""U773""}",1.144,36.19,2405.8330296,2405.8330296,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.33 kgs
,51370,,CHAIN 0665.050.150.075,SET,37.77400000000001,37.77400000000001,1,"{""sharedFormula"":""I773""}",1,37.77400000000001,EUR(€) ,,1728.5382400000005,0.2815219432383502,KABELSCHLEPP ,1.5383597183247733,58.11,58.11,58.11,"{""sharedFormula"":""U773""}",1.144,36.19,2405.8330296,2405.8330296,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.33 kgs
,51366,,CHAIN 0665.050.125.300,SET,36.32200000000001,36.32200000000001,1,"{""sharedFormula"":""I773""}",1,36.32200000000001,EUR(€) ,,1662.0947200000005,0.2815694943354514,KABELSCHLEPP ,1.538461538461538,55.88,55.88,55.88,"{""sharedFormula"":""U773""}",1.144,36.19,2313.5079967999995,2313.5079968,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.11 kgs
,51365,,CHAIN 0665.050.125.250,SET,36.32200000000001,36.32200000000001,1,"{""sharedFormula"":""I773""}",1,36.32200000000001,EUR(€) ,,1662.0947200000005,0.2815694943354514,KABELSCHLEPP ,1.538461538461538,55.88,55.88,55.88,"{""sharedFormula"":""U773""}",1.144,36.19,2313.5079967999995,2313.5079968,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.11 kgs
,51364,,CHAIN 0665.050.125.200,SET,36.32200000000001,36.32200000000001,1,"{""sharedFormula"":""I773""}",1,36.32200000000001,EUR(€) ,,1662.0947200000005,0.2815694943354514,KABELSCHLEPP ,1.538461538461538,55.88,55.88,55.88,"{""sharedFormula"":""U773""}",1.144,36.19,2313.5079967999995,2313.5079968,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.11 kgs
,51363,,CHAIN 0665.050.125.140,SET,36.32200000000001,36.32200000000001,1,"{""sharedFormula"":""I773""}",1,36.32200000000001,EUR(€) ,,1662.0947200000005,0.2815694943354514,KABELSCHLEPP ,1.538461538461538,55.88,55.88,55.88,"{""sharedFormula"":""U773""}",1.144,36.19,2313.5079967999995,2313.5079968,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.11 kgs
,51362,,CHAIN 0665.050.125.120,SET,36.32200000000001,36.32200000000001,1,"{""sharedFormula"":""I773""}",1,36.32200000000001,EUR(€) ,,1662.0947200000005,0.2815694943354514,KABELSCHLEPP ,1.538461538461538,55.88,55.88,55.88,"{""sharedFormula"":""U773""}",1.144,36.19,2313.5079967999995,2313.5079968,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.11 kgs
,51361,,CHAIN 0665.050.125.100,SET,36.32200000000001,36.32200000000001,1,"{""sharedFormula"":""I773""}",1,36.32200000000001,EUR(€) ,,1662.0947200000005,0.2815694943354514,KABELSCHLEPP ,1.538461538461538,55.88,55.88,55.88,"{""sharedFormula"":""U773""}",1.144,36.19,2313.5079967999995,2313.5079968,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.11 kgs
,51360,,CHAIN 0665.050.125.075,SET,36.32200000000001,36.32200000000001,1,"{""sharedFormula"":""I773""}",1,36.32200000000001,EUR(€) ,,1662.0947200000005,0.2815694943354514,KABELSCHLEPP ,1.538461538461538,55.88,55.88,55.88,"{""sharedFormula"":""U773""}",1.144,36.19,2313.5079967999995,2313.5079968,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.11 kgs
,51266,,CHAIN 0665.050.100.300,SET,34.87,34.87,1,"{""sharedFormula"":""I773""}",1,34.87,EUR(€) ,,1595.6512,0.2816209984221722,KABELSCHLEPP ,1.5385718382563809,53.65,53.65,53.65,"{""sharedFormula"":""U773""}",1.144,36.19,2221.1829639999996,2221.1829639999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.81 kgs
,51265,,CHAIN 0665.050.100.250,SET,34.87,34.87,1,"{""sharedFormula"":""I773""}",1,34.87,EUR(€) ,,1595.6512,0.2816209984221722,KABELSCHLEPP ,1.5385718382563809,53.65,53.65,53.65,"{""sharedFormula"":""U773""}",1.144,36.19,2221.1829639999996,2221.1829639999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.81 kgs
,51264,,CHAIN 0665.050.100.200,SET,34.87,34.87,1,"{""sharedFormula"":""I773""}",1,34.87,EUR(€) ,,1595.6512,0.2816209984221722,KABELSCHLEPP ,1.5385718382563809,53.65,53.65,53.65,"{""sharedFormula"":""U773""}",1.144,36.19,2221.1829639999996,2221.1829639999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.81 kgs
,51263,,CHAIN 0665.050.100.140,SET,34.87,34.87,1,"{""sharedFormula"":""I773""}",1,34.87,EUR(€) ,,1595.6512,0.2816209984221722,KABELSCHLEPP ,1.5385718382563809,53.65,53.65,53.65,"{""sharedFormula"":""U773""}",1.144,36.19,2221.1829639999996,2221.1829639999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.81 kgs
,51262,,CHAIN 0665.050.100.120,SET,34.87,34.87,1,"{""sharedFormula"":""I773""}",1,34.87,EUR(€) ,,1595.6512,0.2816209984221722,KABELSCHLEPP ,1.5385718382563809,53.65,53.65,53.65,"{""sharedFormula"":""U773""}",1.144,36.19,2221.1829639999996,2221.1829639999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.81 kgs
,51261,,CHAIN 0665.050.100.100,SET,34.87,34.87,1,"{""sharedFormula"":""I773""}",1,34.87,EUR(€) ,,1595.6512,0.2816209984221722,KABELSCHLEPP ,1.5385718382563809,53.65,53.65,53.65,"{""sharedFormula"":""U773""}",1.144,36.19,2221.1829639999996,2221.1829639999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.81 kgs
,51260,,CHAIN 0665.050.100.075,SET,34.87,34.87,1,"{""sharedFormula"":""I773""}",1,34.87,EUR(€) ,,1595.6512,0.2816209984221722,KABELSCHLEPP ,1.5385718382563809,53.65,53.65,53.65,"{""sharedFormula"":""U773""}",1.144,36.19,2221.1829639999996,2221.1829639999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.81 kgs
,51256,,CHAIN 0665.050.075.300,SET,33.418,33.418,1,"{""sharedFormula"":""I773""}",1,33.418,EUR(€) ,,1529.20768,0.2815372454237315,KABELSCHLEPP ,1.5383924830929439,51.41,51.41,51.41,"{""sharedFormula"":""U773""}",1.144,36.19,2128.4439175999996,2128.4439175999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.53 kgs
,51255,,CHAIN 0665.050.075.250,SET,33.418,33.418,1,"{""sharedFormula"":""I773""}",1,33.418,EUR(€) ,,1529.20768,0.2815372454237315,KABELSCHLEPP ,1.5383924830929439,51.41,51.41,51.41,"{""sharedFormula"":""U773""}",1.144,36.19,2128.4439175999996,2128.4439175999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.53 kgs
,51254,,CHAIN 0665.050.075.200,SET,33.418,33.418,1,"{""sharedFormula"":""I773""}",1,33.418,EUR(€) ,,1529.20768,0.2815372454237315,KABELSCHLEPP ,1.5383924830929439,51.41,51.41,51.41,"{""sharedFormula"":""U773""}",1.144,36.19,2128.4439175999996,2128.4439175999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.53 kgs
,51253,,CHAIN 0665.050.075.140,SET,33.418,33.418,1,"{""sharedFormula"":""I773""}",1,33.418,EUR(€) ,,1529.20768,0.2815372454237315,KABELSCHLEPP ,1.5383924830929439,51.41,51.41,51.41,"{""sharedFormula"":""U773""}",1.144,36.19,2128.4439175999996,2128.4439175999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.53 kgs
,51252,,CHAIN 0665.050.075.120,SET,33.418,33.418,1,"{""sharedFormula"":""I773""}",1,33.418,EUR(€) ,,1529.20768,0.2815372454237315,KABELSCHLEPP ,1.5383924830929439,51.41,51.41,51.41,"{""sharedFormula"":""U773""}",1.144,36.19,2128.4439175999996,2128.4439175999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.53 kgs
,51251,,CHAIN 0665.050.075.100,SET,33.418,33.418,1,"{""sharedFormula"":""I773""}",1,33.418,EUR(€) ,,1529.20768,0.2815372454237315,KABELSCHLEPP ,1.5383924830929439,51.41,51.41,51.41,"{""sharedFormula"":""U773""}",1.144,36.19,2128.4439175999996,2128.4439175999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.53 kgs
,51250,,CHAIN 0665.050.075.075,SET,33.418,33.418,1,"{""sharedFormula"":""I773""}",1,33.418,EUR(€) ,,1529.20768,0.2815372454237315,KABELSCHLEPP ,1.5383924830929439,51.41,51.41,51.41,"{""sharedFormula"":""U773""}",1.144,36.19,2128.4439175999996,2128.4439175999996,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.53 kgs
,51246,,CHAIN 0665.050.050.300,SET,31.988,31.988,1,"{""sharedFormula"":""I773""}",1,31.988,EUR(€) ,,1463.77088,0.28153580369225856,KABELSCHLEPP ,1.5383893960235089,49.21,49.21,49.21,"{""sharedFormula"":""U773""}",1.144,36.19,2037.3609255999997,2037.3609255999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.3 kgs
,51245,,CHAIN 0665.050.050.250,SET,31.988,31.988,1,"{""sharedFormula"":""I773""}",1,31.988,EUR(€) ,,1463.77088,0.28153580369225856,KABELSCHLEPP ,1.5383893960235089,49.21,49.21,49.21,"{""sharedFormula"":""U773""}",1.144,36.19,2037.3609255999997,2037.3609255999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.3 kgs
,51244,,CHAIN 0665.050.050.200,SET,31.988,31.988,1,"{""sharedFormula"":""I773""}",1,31.988,EUR(€) ,,1463.77088,0.28153580369225856,KABELSCHLEPP ,1.5383893960235089,49.21,49.21,49.21,"{""sharedFormula"":""U773""}",1.144,36.19,2037.3609255999997,2037.3609255999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.3 kgs
,51243,,CHAIN 0665.050.050.140,SET,31.988,31.988,1,"{""sharedFormula"":""I773""}",1,31.988,EUR(€) ,,1463.77088,0.28153580369225856,KABELSCHLEPP ,1.5383893960235089,49.21,49.21,49.21,"{""sharedFormula"":""U773""}",1.144,36.19,2037.3609255999997,2037.3609255999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.3 kgs
,51242,,CHAIN 0665.050.050.120,SET,31.988,31.988,1,"{""sharedFormula"":""I773""}",1,31.988,EUR(€) ,,1463.77088,0.28153580369225856,KABELSCHLEPP ,1.5383893960235089,49.21,49.21,49.21,"{""sharedFormula"":""U773""}",1.144,36.19,2037.3609255999997,2037.3609255999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.3 kgs
,51241,,CHAIN 0665.050.050.100,SET,31.988,31.988,1,"{""sharedFormula"":""I773""}",1,31.988,EUR(€) ,,1463.77088,0.28153580369225856,KABELSCHLEPP ,1.5383893960235089,49.21,49.21,49.21,"{""sharedFormula"":""U773""}",1.144,36.19,2037.3609255999997,2037.3609255999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.3 kgs
,51240,,CHAIN 0665.050.050.075,SET,31.988,31.988,1,"{""sharedFormula"":""I773""}",1,31.988,EUR(€) ,,1463.77088,0.28153580369225856,KABELSCHLEPP ,1.5383893960235089,49.21,49.21,49.21,"{""sharedFormula"":""U773""}",1.144,36.19,2037.3609255999997,2037.3609255999997,"{""sharedFormula"":""Z773""}",,TKG,,,weight 2.3 kgs
,51476,,CHAIN 0665.040.250.300,SET,39.95200000000001,39.95200000000001,1,"{""sharedFormula"":""I773""}",1,39.95200000000001,EUR(€) ,,1828.2035200000007,0.2815155432599052,KABELSCHLEPP ,1.5383460152182615,61.46,61.46,61.46,"{""sharedFormula"":""U773""}",1.144,36.19,2544.5275855999994,2544.5275856,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.21 kgs
,51475,,CHAIN 0665.040.250.250,SET,39.95200000000001,39.95200000000001,1,"{""sharedFormula"":""I773""}",1,39.95200000000001,EUR(€) ,,1828.2035200000007,0.2815155432599052,KABELSCHLEPP ,1.5383460152182615,61.46,61.46,61.46,"{""sharedFormula"":""U773""}",1.144,36.19,2544.5275855999994,2544.5275856,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.21 kgs
,51474,,CHAIN 0665.040.250.200,SET,39.95200000000001,39.95200000000001,1,"{""sharedFormula"":""I773""}",1,39.95200000000001,EUR(€) ,,1828.2035200000007,0.2815155432599052,KABELSCHLEPP ,1.5383460152182615,61.46,61.46,61.46,"{""sharedFormula"":""U773""}",1.144,36.19,2544.5275855999994,2544.5275856,"{""sharedFormula"":""Z773""}",,TKG,,,weight 3.21 kgs
,51473,,CHAIN 0665.040.250.140,SET,39.95200000000001,39.95200000000001,1,,1,39.95200000000001,EUR(€) ,,1828.2035200000007,0.2815155432599052,KABELSCHLEPP ,1.5383460152182615,61.46,61.46,61.46,,1.144,36.19,2544.5275855999994,2544.5275856,,,TKG,,,weight 3.21 kgs
,51472,,CHAIN 0665.040.250.120,SET,39.95200000000001,39.95200000000001,1,"{""sharedFormula"":""I837""}",1,39.95200000000001,EUR(€) ,,1828.2035200000007,0.2815155432599052,KABELSCHLEPP ,1.5383460152182615,61.46,61.46,61.46,"{""sharedFormula"":""U837""}",1.144,36.19,2544.5275855999994,2544.5275856,"{""sharedFormula"":""Z837""}",,TKG,,,weight 3.21 kgs
,51471,,CHAIN 0665.040.250.100,SET,39.95200000000001,39.95200000000001,1,"{""sharedFormula"":""I837""}",1,39.95200000000001,EUR(€) ,,1828.2035200000007,0.2815155432599052,KABELSCHLEPP ,1.5383460152182615,61.46,61.46,61.46,"{""sharedFormula"":""U837""}",1.144,36.19,2544.5275855999994,2544.5275856,"{""sharedFormula"":""Z837""}",,TKG,,,weight 3.21 kgs
,51470,,CHAIN 0665.040.250.075,SET,39.95200000000001,39.95200000000001,1,"{""sharedFormula"":""I837""}",1,39.95200000000001,EUR(€) ,,1828.2035200000007,0.2815155432599052,KABELSCHLEPP ,1.5383460152182615,61.46,61.46,61.46,"{""sharedFormula"":""U837""}",1.144,36.19,2544.5275855999994,2544.5275856,"{""sharedFormula"":""Z837""}",,TKG,,,weight 3.21 kgs
,51466,,CHAIN 0665.040.225.300,SET,38.654,38.654,1,"{""sharedFormula"":""I837""}",1,38.654,EUR(€) ,,1768.8070400000004,0.28159737253540995,KABELSCHLEPP ,1.5385212397164587,59.47,59.47,59.47,"{""sharedFormula"":""U837""}",1.144,36.19,2462.1388791999993,2462.1388791999993,"{""sharedFormula"":""Z837""}",,TKG,,,weight 3.13 kgs
,51465,,CHAIN 0665.040.225.250,SET,38.654,38.654,1,"{""sharedFormula"":""I837""}",1,38.654,EUR(€) ,,1768.8070400000004,0.28159737253540995,KABELSCHLEPP ,1.5385212397164587,59.47,59.47,59.47,"{""sharedFormula"":""U837""}",1.144,36.19,2462.1388791999993,2462.1388791999993,"{""sharedFormula"":""Z837""}",,TKG,,,weight 3.13 kgs
,51464,,CHAIN 0665.040.225.200,SET,38.654,38.654,1,"{""sharedFormula"":""I837""}",1,38.654,EUR(€) ,,1768.8070400000004,0.28159737253540995,KABELSCHLEPP ,1.5385212397164587,59.47,59.47,59.47,"{""sharedFormula"":""U837""}",1.144,36.19,2462.1388791999993,2462.1388791999993,"{""sharedFormula"":""Z837""}",,TKG,,,weight 3.13 kgs
,51463,,CHAIN 0665.040.225.140,SET,38.654,38.654,1,"{""sharedFormula"":""I837""}",1,38.654,EUR(€) ,,1768.8070400000004,0.28159737253540995,KABELSCHLEPP ,1.5385212397164587,59.47,59.47,59.47,"{""sharedFormula"":""U837""}",1.144,36.19,2462.1388791999993,2462.1388791999993,"{""sharedFormula"":""Z837""}",,TKG,,,weight 3.13 kgs
,51462,,CHAIN 0665.040.225.120,SET,38.654,38.654,1,"{""sharedFormula"":""I837""}",1,38.654,EUR(€) ,,1768.8070400000004,0.28159737253540995,KABELSCHLEPP ,1.5385212397164587,59.47,59.47,59.47,"{""sharedFormula"":""U837""}",1.144,36.19,2462.1388791999993,2462.1388791999993,"{""sharedFormula"":""Z837""}",,TKG,,,weight 3.13 kgs
,51461,,CHAIN 0665.040.225.100,SET,38.654,38.654,1,"{""sharedFormula"":""I837""}",1,38.654,EUR(€) ,,1768.8070400000004,0.28159737253540995,KABELSCHLEPP ,1.5385212397164587,59.47,59.47,59.47,"{""sharedFormula"":""U837""}",1.144,36.19,2462.1388791999993,2462.1388791999993,"{""sharedFormula"":""Z837""}",,TKG,,,weight 3.13 kgs
,51460,,CHAIN 0665.040.225.075,SET,38.654,38.654,1,"{""sharedFormula"":""I837""}",1,38.654,EUR(€) ,,1768.8070400000004,0.28159737253540995,KABELSCHLEPP ,1.5385212397164587,59.47,59.47,59.47,"{""sharedFormula"":""U837""}",1.144,36.19,2462.1388791999993,2462.1388791999993,"{""sharedFormula"":""Z837""}",,TKG,,,weight 3.13 kgs
,51456,,CHAIN 0665.040.200.300,SET,37.34500000000001,37.34500000000001,1,"{""sharedFormula"":""I837""}",1,37.34500000000001,EUR(€) ,,1708.9072000000008,0.2815213969594277,KABELSCHLEPP ,1.5383585486678266,57.45,57.45,57.45,"{""sharedFormula"":""U837""}",1.144,36.19,2378.5081319999995,2378.5081319999995,"{""sharedFormula"":""Z837""}",,TKG,,,weight 2.96 kgs
,51455,,CHAIN 0665.040.200.250,SET,37.34500000000001,37.34500000000001,1,"{""sharedFormula"":""I837""}",1,37.34500000000001,EUR(€) ,,1708.9072000000008,0.2815213969594277,KABELSCHLEPP ,1.5383585486678266,57.45,57.45,57.45,"{""sharedFormula"":""U837""}",1.144,36.19,2378.5081319999995,2378.5081319999995,"{""sharedFormula"":""Z837""}",,TKG,,,weight 2.96 kgs
,51454,,CHAIN 0665.040.200.200,SET,37.34500000000001,37.34500000000001,1,"{""sharedFormula"":""I837""}",1,37.34500000000001,EUR(€) ,,1708.9072000000008,0.2815213969594277,KABELSCHLEPP ,1.5383585486678266,57.45,57.45,57.45,"{""sharedFormula"":""U837""}",1.144,36.19,2378.5081319999995,2378.5081319999995,"{""sharedFormula"":""Z837""}",,TKG,,,weight 2.96 kgs
,51453,,CHAIN 0665.040.200.140,SET,37.34500000000001,37.34500000000001,1,"{""sharedFormula"":""I837""}",1,37.34500000000001,EUR(€) ,,1708.9072000000008,0.2815213969594277,KABELSCHLEPP ,1.5383585486678266,57.45,57.45,57.45,"{""sharedFormula"":""U837""}",1.144,36.19,2378.5081319999995,2378.5081319999995,"{""sharedFormula"":""Z837""}",,TKG,,,weight 2.96 kgs
,51452,,CHAIN 0665.040.200.120,SET,37.34500000000001,37.34500000000001,1,"{""sharedFormula"":""I837""}",1,37.34500000000001,EUR(€) ,,1708.9072000000008,0.2815213969594277,KABELSCHLEPP ,1.5383585486678266,57.45,57.45,57.45,"{""sharedFormula"":""U837""}",1.144,36.19,2378.5081319999995,2378.5081319999995,"{""sharedFormula"":""Z837""}",,TKG,,,weight 2.96 kgs
,51451,,CHAIN 0665.040.200.100,SET,37.34500000000001,37.34500000000001,1,"{""sharedFormula"":""I837""}",1,37.34500000000001,EUR(€) ,,1708.9072000000008,0.2815213969594277,KABELSCHLEPP ,1.5383585486678266,57.45,57.45,57.45,"{""sharedFormula"":""U837""}",1.144,36.19,2378.5081319999995,2378.5081319999995,"{""sharedFormula"":""Z837""}",,TKG,,,weight 2.96 kgs
,51450,,CHAIN 0665.040.200.075,SET,37.34500000000001,37.34500000000001,1,"{""sharedFormula"":""I837""}",1,37.34500000000001,EUR(€) ,,1708.9072000000008,0.2815213969594277,KABELSCHLEPP ,1.5383585486678266,57.45,57.45,57.45,"{""sharedFormula"":""U837""}",1.144,36.19,2378.5081319999995,2378.5081319999995,"{""sharedFormula"":""Z837""}",,TKG,,,weight 2.96 kgs
,51356,,CHAIN 0665.040.175.300,SET,36.036,36.036,1,"{""sharedFormula"":""I837""}",1,36.036,EUR(€) ,,1649.0073600000003,0.2815694943354516,KABELSCHLEPP ,1.5384615384615383,55.44,55.44,55.44,"{""sharedFormula"":""U837""}",1.144,36.19,2295.2913983999997,2295.2913983999997,"{""sharedFormula"":""Z837""}",,TKG,,,weight 2.82 kgs
,51355,,CHAIN 0665.040.175.250,SET,36.036,36.036,1,"{""sharedFormula"":""I837""}",1,36.036,EUR(€) ,,1649.0073600000003,0.2815694943354516,KABELSCHLEPP ,1.5384615384615383,55.44,55.44,55.44,"{""sharedFormula"":""U837""}",1.144,36.19,2295.2913983999997,2295.2913983999997,"{""sharedFormula"":""Z837""}",,TKG,,,weight 2.82 kgs
,51354,,CHAIN 0665.040.175.200,SET,36.036,36.036,1,"{""sharedFormula"":""I837""}",1,36.036,EUR(€) ,,1649.0073600000003,0.2815694943354516,KABELSCHLEPP ,1.5384615384615383,55.44,55.44,55.44,"{""sharedFormula"":""U837""}",1.144,36.19,2295.2913983999997,2295.2913983999997,"{""sharedFormula"":""Z837""}",,TKG,,,weight 2.82 kgs
,51353,,CHAIN 0665.040.175.140,SET,36.036,36.036,1,"{""sharedFormula"":""I837""}",1,36.036,EUR(€) ,,1649.0073600000003,0.2815694943354516,KABELSCHLEPP ,1.5384615384615383,55.44,55.44,55.44,"{""sharedFormula"":""U837""}",1.144,36.19,2295.2913983999997,2295.2913983999997,"{""sharedFormula"":""Z837""}",,TKG,,,weight 2.82 kgs
,51352,,CHAIN 0665.040.175.120,SET,36.036,36.036,1,"{""sharedFormula"":""I837""}",1,36.036,EUR(€) ,,1649.0073600000003,0.2815694943354516,KABELSCHLEPP ,1.5384615384615383,55.44,55.44,55.44,"{""sharedFormula"":""U837""}",1.144,36.19,2295.2913983999997,2295.2913983999997,"{""sharedFormula"":""Z837""}",,TKG,,,weight 2.82 kgs
,50612,,CHAIN 0345.040.038.075,SET,18.062,18.062,1,,1,18.062,EUR(€) ,,826.5171200000002,0.2816291530814584,KABELSCHLEPP ,1.5385893035101317,27.79,27.79,27.79,,1.144,36.19,1150.5437943999998,1150.5437943999998,,,TKG,,,weight 0.5 kgs
,50611,,CHAIN 0345.040.038.050,SET,18.062,18.062,1,"{""sharedFormula"":""I860""}",1,18.062,EUR(€) ,,826.5171200000002,0.2816291530814584,KABELSCHLEPP ,1.5385893035101317,27.79,27.79,27.79,"{""sharedFormula"":""U860""}",1.144,36.19,1150.5437943999998,1150.5437943999998,"{""sharedFormula"":""Z860""}",,TKG,,,weight 0.5 kgs
,50610,,CHAIN 0345.040.038.038,SET,18.062,18.062,1,"{""sharedFormula"":""I860""}",1,18.062,EUR(€) ,,826.5171200000002,0.2816291530814584,KABELSCHLEPP ,1.5385893035101317,27.79,27.79,27.79,"{""sharedFormula"":""U860""}",1.144,36.19,1150.5437943999998,1150.5437943999998,"{""sharedFormula"":""Z860""}",,TKG,,,weight 0.5 kgs
,50605,,CHAIN 0345.040.025.150,SET,17.193,17.193,1,"{""sharedFormula"":""I860""}",1,17.193,EUR(€) ,,786.7516800000001,0.2815486006170958,KABELSCHLEPP ,1.5384167975338798,26.45,26.45,26.45,"{""sharedFormula"":""U860""}",1.144,36.19,1095.0659719999999,1095.0659719999999,"{""sharedFormula"":""Z860""}",,TKG,,,weight 0.46 kgs
,50604,,CHAIN 0345.040.025.125,SET,17.193,17.193,1,"{""sharedFormula"":""I860""}",1,17.193,EUR(€) ,,786.7516800000001,0.2815486006170958,KABELSCHLEPP ,1.5384167975338798,26.45,26.45,26.45,"{""sharedFormula"":""U860""}",1.144,36.19,1095.0659719999999,1095.0659719999999,"{""sharedFormula"":""Z860""}",,TKG,,,weight 0.46 kgs
,50603,,CHAIN 0345.040.025.100,SET,17.193,17.193,1,"{""sharedFormula"":""I860""}",1,17.193,EUR(€) ,,786.7516800000001,0.2815486006170958,KABELSCHLEPP ,1.5384167975338798,26.45,26.45,26.45,"{""sharedFormula"":""U860""}",1.144,36.19,1095.0659719999999,1095.0659719999999,"{""sharedFormula"":""Z860""}",,TKG,,,weight 0.46 kgs
